alpha: ,gamma: , epsilon: , Win rate, Loss Rate ,,,,
0.45,1,0.72,0.391807814,0.530070009,,,,
0.45,1,0.73,0.391808264,0.530070761,,,,
0.45,1,0.74,0.391812212,0.530068758,,,,
0.45,1,0.75,0.391813202,0.53006845,,,,
0.45,1,0.76,0.391815884,0.530066652,,,,
0.45,1,0.77,0.391815881,0.530067922,,,,
0.45,1,0.78,0.391816306,0.530070388,,,,
0.45,1,0.79,0.391815919,0.530072537,,,,
0.45,1,0.8,0.391816163,0.53007367,,,,
0.45,1,0.81,0.391818391,0.530072211,,,,
0.45,1,0.82,0.391818882,0.530071226,,,,
0.45,1,0.83,0.391823203,0.530068642,,,,
0.45,1,0.84,0.391824459,0.53007045,,,,
0.45,1,0.85,0.391825107,0.5300712,,,,
0.45,1,0.86,0.391825844,0.530072422,,,,
0.45,1,0.87,0.391827909,0.530072068,,,,
0.45,1,0.88,0.391827723,0.530073582,,,,
0.45,1,0.89,0.391829629,0.530071744,,,,
0.45,1,0.9,0.391831804,0.530070423,,,,
0.45,1,0.91,0.391827547,0.530076951,,,,
0.45,1,0.92,0.391827968,0.530079272,,,,
0.45,1,0.93,0.391826028,0.530083929,,,,
0.45,1,0.94,0.391825326,0.530085888,,,,
0.45,1,0.95,0.391826309,0.530085194,,,,
0.45,1,0.96,0.391825854,0.5300885,,,,
0.45,1,0.97,0.391826589,0.530087379,,,,
0.45,1,0.98,0.391826515,0.530091468,,,,
0.45,1,0.99,0.391826824,0.530093423,,,,
0.46,1,0.01,0.391821454,0.530098833,,,,
0.46,1,0.02,0.391814561,0.530105901,,,,
0.46,1,0.03,0.391810812,0.530110274,,,,
0.46,1,0.04,0.391807894,0.530112155,,,,
0.46,1,0.05,0.391804686,0.530116143,,,,
0.46,1,0.06,0.391798565,0.530122215,,,,
0.46,1,0.07,0.391793747,0.530127342,,,,
0.46,1,0.08,0.391792225,0.530128479,,,,
0.46,1,0.09,0.391791555,0.530129099,,,,
0.46,1,0.1,0.3917871,0.530133729,,,,
0.46,1,0.11,0.391786968,0.530133565,,,,
0.46,1,0.12,0.391789344,0.530132259,,,,
0.46,1,0.13,0.39178919,0.53013393,,,,
0.46,1,0.14,0.391787805,0.530135489,,,,
0.46,1,0.15,0.391788523,0.530136689,,,,
0.46,1,0.16,0.391789085,0.530136636,,,,
0.46,1,0.17,0.391791123,0.530137165,,,,
0.46,1,0.18,0.391792376,0.530137044,,,,
0.46,1,0.19,0.39179363,0.530135248,,,,
0.46,1,0.2,0.391792715,0.530136737,,,,
0.46,1,0.21,0.391789321,0.530139946,,,,
0.46,1,0.22,0.391789748,0.530140496,,,,
0.46,1,0.23,0.391787316,0.530144998,,,,
0.46,1,0.24,0.391788033,0.530146595,,,,
0.46,1,0.25,0.391786205,0.530150335,,,,
0.46,1,0.26,0.391783285,0.530154452,,,,
0.46,1,0.27,0.391785654,0.5301529,,,,
0.46,1,0.28,0.391784809,0.530155342,,,,
0.46,1,0.29,0.391783073,0.530157984,,,,
0.46,1,0.3,0.39178165,0.530159353,,,,
0.46,1,0.31,0.391782457,0.53015778,,,,
0.46,1,0.32,0.391783107,0.530156942,,,,
0.46,1,0.33,0.391784447,0.5301584,,,,
0.46,1,0.34,0.391784495,0.530159323,,,,
0.46,1,0.35,0.391787327,0.530158196,,,,
0.46,1,0.36,0.391788265,0.530158272,,,,
0.46,1,0.37,0.391787177,0.530161866,,,,
0.46,1,0.38,0.391788137,0.530162252,,,,
0.46,1,0.39,0.391787272,0.530164286,,,,
0.46,1,0.4,0.391791568,0.530162269,,,,
0.46,1,0.41,0.391795151,0.530159764,,,,
0.46,1,0.42,0.391795308,0.530162508,,,,
0.46,1,0.43,0.391795709,0.530161427,,,,
0.46,1,0.44,0.39179691,0.530162836,,,,
0.46,1,0.45,0.391798022,0.530163089,,,,
0.46,1,0.46,0.391798623,0.530165763,,,,
0.46,1,0.47,0.391801444,0.530163283,,,,
0.46,1,0.48,0.391799134,0.530167111,,,,
0.46,1,0.49,0.391799245,0.530168273,,,,
0.46,1,0.5,0.391801665,0.530166238,,,,
0.46,1,0.51,0.391800666,0.530169596,,,,
0.46,1,0.52,0.3917998,0.530171888,,,,
0.46,1,0.53,0.391797538,0.530176575,,,,
0.46,1,0.54,0.391798581,0.530177112,,,,
0.46,1,0.55,0.391798758,0.53017898,,,,
0.46,1,0.56,0.391800177,0.53017863,,,,
0.46,1,0.57,0.39179898,0.530181871,,,,
0.46,1,0.58,0.391800199,0.530182429,,,,
0.46,1,0.59,0.391799291,0.530184891,,,,
0.46,1,0.6,0.391797807,0.530186423,,,,
0.46,1,0.61,0.391797586,0.5301874,,,,
0.46,1,0.62,0.391798937,0.530188089,,,,
0.46,1,0.63,0.391798738,0.530188468,,,,
0.46,1,0.64,0.391799779,0.530188913,,,,
0.46,1,0.65,0.391798827,0.530191195,,,,
0.46,1,0.66,0.391798518,0.530193055,,,,
0.46,1,0.67,0.391800354,0.530191751,,,,
0.46,1,0.68,0.391800464,0.530193544,,,,
0.46,1,0.69,0.391802233,0.530193722,,,,
0.46,1,0.7,0.391801945,0.53019653,,,,
0.46,1,0.71,0.391800265,0.530200972,,,,
0.46,1,0.72,0.391800861,0.530201458,,,,
0.46,1,0.73,0.391801237,0.530202783,,,,
0.46,1,0.74,0.391806006,0.53019989,,,,
0.46,1,0.75,0.391807815,0.530198985,,,,
0.46,1,0.76,0.391807526,0.530200552,,,,
0.46,1,0.77,0.391808539,0.530199735,,,,
0.46,1,0.78,0.391809729,0.530200309,,,,
0.46,1,0.79,0.391811116,0.530199316,,,,
0.46,1,0.8,0.39181237,0.530200154,,,,
0.46,1,0.81,0.391811376,0.530201874,,,,
0.46,1,0.82,0.391812255,0.530202931,,,,
0.46,1,0.83,0.391810776,0.530206633,,,,
0.46,1,0.84,0.391810509,0.530208174,,,,
0.46,1,0.85,0.391810066,0.530210771,,,,
0.46,1,0.86,0.391810658,0.530210791,,,,
0.46,1,0.87,0.391811118,0.530213937,,,,
0.46,1,0.88,0.391810081,0.530216685,,,,
0.46,1,0.89,0.391811884,0.530216571,,,,
0.46,1,0.9,0.391813355,0.530215996,,,,
0.46,1,0.91,0.391811835,0.530218214,,,,
0.46,1,0.92,0.391811524,0.530221399,,,,
0.46,1,0.93,0.391812599,0.530220361,,,,
0.46,1,0.94,0.39181086,0.530224555,,,,
0.46,1,0.95,0.391813187,0.530223824,,,,
0.46,1,0.96,0.391812327,0.530228301,,,,
0.46,1,0.97,0.391812039,0.53023058,,,,
0.46,1,0.98,0.391813354,0.530230617,,,,
0.46,1,0.99,0.391814273,0.530229798,,,,
0.47,1,0.01,0.391803886,0.530240703,,,,
0.47,1,0.02,0.391797059,0.530247695,,,,
0.47,1,0.03,0.391792693,0.530251064,,,,
0.47,1,0.04,0.39179061,0.530252589,,,,
0.47,1,0.05,0.391787431,0.530255275,,,,
0.47,1,0.06,0.391785855,0.530257829,,,,
0.47,1,0.07,0.391784828,0.530259592,,,,
0.47,1,0.08,0.391785993,0.530258746,,,,
0.47,1,0.09,0.391785843,0.530260552,,,,
0.47,1,0.1,0.391785057,0.530261722,,,,
0.47,1,0.11,0.391779803,0.530270164,,,,
0.47,1,0.12,0.391780158,0.530270631,,,,
0.47,1,0.13,0.391781563,0.530269564,,,,
0.47,1,0.14,0.3917831,0.530268739,,,,
0.47,1,0.15,0.391783432,0.530268111,,,,
0.47,1,0.16,0.391783282,0.530268446,,,,
0.47,1,0.17,0.391783833,0.530268694,,,,
0.47,1,0.18,0.391784186,0.530270472,,,,
0.47,1,0.19,0.391783752,0.530274262,,,,
0.47,1,0.2,0.391781745,0.530278203,,,,
0.47,1,0.21,0.391783126,0.530278601,,,,
0.47,1,0.22,0.391780835,0.530282168,,,,
0.47,1,0.23,0.39178097,0.530283111,,,,
0.47,1,0.24,0.391782416,0.530282591,,,,
0.47,1,0.25,0.391783534,0.530285106,,,,
0.47,1,0.26,0.39177869,0.530289978,,,,
0.47,1,0.27,0.391779568,0.530290351,,,,
0.47,1,0.28,0.391780052,0.530291248,,,,
0.47,1,0.29,0.391781126,0.530291141,,,,
0.47,1,0.3,0.391781086,0.530291885,,,,
0.47,1,0.31,0.391783446,0.530289378,,,,
0.47,1,0.32,0.391785063,0.530288618,,,,
0.47,1,0.33,0.391786985,0.530289405,,,,
0.47,1,0.34,0.391784786,0.530292459,,,,
0.47,1,0.35,0.391786795,0.530291087,,,,
0.47,1,0.36,0.3917878,0.530291765,,,,
0.47,1,0.37,0.391787628,0.530294685,,,,
0.47,1,0.38,0.391787979,0.530295361,,,,
0.47,1,0.39,0.391788287,0.530296712,,,,
0.47,1,0.4,0.391788311,0.530299673,,,,
0.47,1,0.41,0.391789053,0.530300914,,,,
0.47,1,0.42,0.391788011,0.530304199,,,,
0.47,1,0.43,0.391788492,0.530306613,,,,
0.47,1,0.44,0.39178843,0.530308243,,,,
0.47,1,0.45,0.391791085,0.530308958,,,,
0.47,1,0.46,0.391790109,0.530310978,,,,
0.47,1,0.47,0.391792762,0.530310433,,,,
0.47,1,0.48,0.391794894,0.530311256,,,,
0.47,1,0.49,0.391796003,0.530312036,,,,
0.47,1,0.5,0.391797003,0.530312467,,,,
0.47,1,0.51,0.391795592,0.530316395,,,,
0.47,1,0.52,0.391798241,0.530315719,,,,
0.47,1,0.53,0.39180102,0.530315346,,,,
0.47,1,0.54,0.391799848,0.530318121,,,,
0.47,1,0.55,0.391801931,0.530317422,,,,
0.47,1,0.56,0.391802863,0.530317896,,,,
0.47,1,0.57,0.391801887,0.530320603,,,,
0.47,1,0.58,0.391799783,0.530322615,,,,
0.47,1,0.59,0.391798764,0.530324799,,,,
0.47,1,0.6,0.391798071,0.530326181,,,,
0.47,1,0.61,0.391799978,0.530326912,,,,
0.47,1,0.62,0.391804116,0.53032461,,,,
0.47,1,0.63,0.391806801,0.530322872,,,,
0.47,1,0.64,0.391806453,0.530325184,,,,
0.47,1,0.65,0.391806278,0.530328426,,,,
0.47,1,0.66,0.391808074,0.530328398,,,,
0.47,1,0.67,0.391805497,0.530332699,,,,
0.47,1,0.68,0.39180675,0.53033347,,,,
0.47,1,0.69,0.391808263,0.530334134,,,,
0.47,1,0.7,0.391809991,0.530333888,,,,
0.47,1,0.71,0.391808951,0.530337384,,,,
0.47,1,0.72,0.391807393,0.530340964,,,,
0.47,1,0.73,0.391805598,0.530345515,,,,
0.47,1,0.74,0.391807995,0.530345246,,,,
0.47,1,0.75,0.391807647,0.530346403,,,,
0.47,1,0.76,0.391808337,0.530346998,,,,
0.47,1,0.77,0.391809177,0.530350011,,,,
0.47,1,0.78,0.391811809,0.530349698,,,,
0.47,1,0.79,0.391811397,0.530351414,,,,
0.47,1,0.8,0.391813703,0.530349698,,,,
0.47,1,0.81,0.391813247,0.530351823,,,,
0.47,1,0.82,0.391812381,0.530355781,,,,
0.47,1,0.83,0.391813888,0.53035551,,,,
0.47,1,0.84,0.391814317,0.53035815,,,,
0.47,1,0.85,0.391815348,0.530359323,,,,
0.47,1,0.86,0.391813405,0.530362522,,,,
0.47,1,0.87,0.391813661,0.530362293,,,,
0.47,1,0.88,0.391813356,0.53036452,,,,
0.47,1,0.89,0.391815141,0.530364398,,,,
0.47,1,0.9,0.391818325,0.530363501,,,,
0.47,1,0.91,0.39181944,0.530364586,,,,
0.47,1,0.92,0.391821416,0.530364851,,,,
0.47,1,0.93,0.391821433,0.530367076,,,,
0.47,1,0.94,0.391822547,0.530368008,,,,
0.47,1,0.95,0.391822198,0.530371392,,,,
0.47,1,0.96,0.391821634,0.530371376,,,,
0.47,1,0.97,0.391823543,0.53037078,,,,
0.47,1,0.98,0.391824119,0.530373452,,,,
0.47,1,0.99,0.39182162,0.530377133,,,,
0.48,1,0.01,0.391814719,0.530383563,,,,
0.48,1,0.02,0.391812889,0.530385091,,,,
0.48,1,0.03,0.39180799,0.530390528,,,,
0.48,1,0.04,0.391806292,0.53039126,,,,
0.48,1,0.05,0.391807772,0.53039021,,,,
0.48,1,0.06,0.391806096,0.530392488,,,,
0.48,1,0.07,0.391804592,0.530394056,,,,
0.48,1,0.08,0.391800601,0.530396653,,,,
0.48,1,0.09,0.391802252,0.530397748,,,,
0.48,1,0.1,0.391798885,0.530402423,,,,
0.48,1,0.11,0.391799035,0.530404331,,,,
0.48,1,0.12,0.391799486,0.530404995,,,,
0.48,1,0.13,0.391798564,0.530408551,,,,
0.48,1,0.14,0.391800364,0.530406085,,,,
0.48,1,0.15,0.391798608,0.53040859,,,,
0.48,1,0.16,0.391796873,0.530412786,,,,
0.48,1,0.17,0.391794775,0.530416638,,,,
0.48,1,0.18,0.391794006,0.530420231,,,,
0.48,1,0.19,0.391793707,0.530421254,,,,
0.48,1,0.2,0.391792382,0.530424353,,,,
0.48,1,0.21,0.391793988,0.530423513,,,,
0.48,1,0.22,0.391794759,0.530422695,,,,
0.48,1,0.23,0.391793456,0.530425257,,,,
0.48,1,0.24,0.391794441,0.530424781,,,,
0.48,1,0.25,0.39179519,0.53042578,,,,
0.48,1,0.26,0.391795875,0.530426651,,,,
0.48,1,0.27,0.391795833,0.530428162,,,,
0.48,1,0.28,0.391796838,0.530427387,,,,
0.48,1,0.29,0.391796882,0.530429581,,,,
0.48,1,0.3,0.391797523,0.530428144,,,,
0.48,1,0.31,0.391798997,0.530426601,,,,
0.48,1,0.32,0.39180143,0.530426489,,,,
0.48,1,0.33,0.391802006,0.530426697,,,,
0.48,1,0.34,0.391803094,0.530427694,,,,
0.48,1,0.35,0.391801493,0.530429863,,,,
0.48,1,0.36,0.3918,0.530433717,,,,
0.48,1,0.37,0.391799893,0.530435778,,,,
0.48,1,0.38,0.391801428,0.530435707,,,,
0.48,1,0.39,0.391799425,0.53044009,,,,
0.48,1,0.4,0.391798125,0.530442169,,,,
0.48,1,0.41,0.391797806,0.53044608,,,,
0.48,1,0.42,0.391797018,0.530447923,,,,
0.48,1,0.43,0.391797509,0.530449851,,,,
0.48,1,0.44,0.391798105,0.530450543,,,,
0.48,1,0.45,0.39179702,0.530453555,,,,
0.48,1,0.46,0.391796106,0.530456161,,,,
0.48,1,0.47,0.39179434,0.530458234,,,,
0.48,1,0.48,0.391796958,0.530456903,,,,
0.48,1,0.49,0.391799277,0.530456274,,,,
0.48,1,0.5,0.391798809,0.530458452,,,,
0.48,1,0.51,0.391798384,0.530460119,,,,
0.48,1,0.52,0.391796344,0.530464017,,,,
0.48,1,0.53,0.391795941,0.530465066,,,,
0.48,1,0.54,0.391797026,0.530466752,,,,
0.48,1,0.55,0.391797642,0.530469159,,,,
0.48,1,0.56,0.391800191,0.53046908,,,,
0.48,1,0.57,0.391799873,0.530472059,,,,
0.48,1,0.58,0.391798153,0.53047508,,,,
0.48,1,0.59,0.391799873,0.530474151,,,,
0.48,1,0.6,0.391803246,0.530471356,,,,
0.48,1,0.61,0.391805006,0.530471341,,,,
0.48,1,0.62,0.391803966,0.530474168,,,,
0.48,1,0.63,0.391802757,0.530478223,,,,
0.48,1,0.64,0.391802099,0.530479839,,,,
0.48,1,0.65,0.391802543,0.530478868,,,,
0.48,1,0.66,0.391806251,0.530476309,,,,
0.48,1,0.67,0.39180839,0.530475339,,,,
0.48,1,0.68,0.39180896,0.530476403,,,,
0.48,1,0.69,0.391810462,0.530475752,,,,
0.48,1,0.7,0.391811116,0.530475926,,,,
0.48,1,0.71,0.391812384,0.530475423,,,,
0.48,1,0.72,0.391813122,0.530476275,,,,
0.48,1,0.73,0.391814135,0.530477698,,,,
0.48,1,0.74,0.391813412,0.530480114,,,,
0.48,1,0.75,0.391811273,0.530484539,,,,
0.48,1,0.76,0.391814274,0.530480419,,,,
0.48,1,0.77,0.391816617,0.530479979,,,,
0.48,1,0.78,0.39181524,0.530483767,,,,
0.48,1,0.79,0.391817181,0.530482861,,,,
0.48,1,0.8,0.391817748,0.530484619,,,,
0.48,1,0.81,0.391820237,0.530483861,,,,
0.48,1,0.82,0.391821204,0.530482218,,,,
0.48,1,0.83,0.391823501,0.530481419,,,,
0.48,1,0.84,0.391820456,0.530487608,,,,
0.48,1,0.85,0.391819776,0.530489553,,,,
0.48,1,0.86,0.391821587,0.530490905,,,,
0.48,1,0.87,0.39182192,0.530493544,,,,
0.48,1,0.88,0.391825163,0.530493018,,,,
0.48,1,0.89,0.391827457,0.53049264,,,,
0.48,1,0.9,0.391823382,0.530498988,,,,
0.48,1,0.91,0.391826412,0.53049785,,,,
0.48,1,0.92,0.391829842,0.530496228,,,,
0.48,1,0.93,0.391827097,0.530501981,,,,
0.48,1,0.94,0.391828123,0.530503349,,,,
0.48,1,0.95,0.391829318,0.530503391,,,,
0.48,1,0.96,0.391827374,0.530506738,,,,
0.48,1,0.97,0.3918284,0.530506358,,,,
0.48,1,0.98,0.391826942,0.530509051,,,,
0.48,1,0.99,0.391824263,0.530514625,,,,
0.49,1,0.01,0.3918174,0.530522344,,,,
0.49,1,0.02,0.391813757,0.530526041,,,,
0.49,1,0.03,0.391807382,0.530533565,,,,
0.49,1,0.04,0.39180164,0.530541127,,,,
0.49,1,0.05,0.39179939,0.530543431,,,,
0.49,1,0.06,0.391796847,0.530546637,,,,
0.49,1,0.07,0.391797457,0.530546018,,,,
0.49,1,0.08,0.391797563,0.530547038,,,,
0.49,1,0.09,0.391798026,0.530546125,,,,
0.49,1,0.1,0.391794519,0.530550987,,,,
0.49,1,0.11,0.391793408,0.530551144,,,,
0.49,1,0.12,0.391793997,0.530551994,,,,
0.49,1,0.13,0.391797167,0.530550262,,,,
0.49,1,0.14,0.391795699,0.530554091,,,,
0.49,1,0.15,0.391797588,0.530553451,,,,
0.49,1,0.16,0.39179849,0.530552517,,,,
0.49,1,0.17,0.391799811,0.530551101,,,,
0.49,1,0.18,0.391799644,0.530552893,,,,
0.49,1,0.19,0.391798386,0.530556319,,,,
0.49,1,0.2,0.391798135,0.530557775,,,,
0.49,1,0.21,0.391797528,0.530557804,,,,
0.49,1,0.22,0.391798638,0.530557122,,,,
0.49,1,0.23,0.391798597,0.530558241,,,,
0.49,1,0.24,0.391799477,0.530558271,,,,
0.49,1,0.25,0.391801319,0.530557379,,,,
0.49,1,0.26,0.391801863,0.530557828,,,,
0.49,1,0.27,0.391799037,0.530563151,,,,
0.49,1,0.28,0.391799791,0.530564665,,,,
0.49,1,0.29,0.39180069,0.530566137,,,,
0.49,1,0.3,0.391802196,0.530566897,,,,
0.49,1,0.31,0.391801359,0.530569036,,,,
0.49,1,0.32,0.391801589,0.53057038,,,,
0.49,1,0.33,0.391804033,0.530568339,,,,
0.49,1,0.34,0.391803009,0.530573297,,,,
0.49,1,0.35,0.391803614,0.530573888,,,,
0.49,1,0.36,0.391806287,0.530572536,,,,
0.49,1,0.37,0.391808603,0.530571664,,,,
0.49,1,0.38,0.391808142,0.530574342,,,,
0.49,1,0.39,0.391807347,0.530577917,,,,
0.49,1,0.4,0.391810121,0.53057788,,,,
0.49,1,0.41,0.391811725,0.530579533,,,,
0.49,1,0.42,0.391814351,0.530579057,,,,
0.49,1,0.43,0.39181293,0.530582565,,,,
0.49,1,0.44,0.391817118,0.53058088,,,,
0.49,1,0.45,0.391818407,0.530582677,,,,
0.49,1,0.46,0.391816965,0.530587807,,,,
0.49,1,0.47,0.391817087,0.530590185,,,,
0.49,1,0.48,0.391819292,0.530589167,,,,
0.49,1,0.49,0.391819788,0.530589877,,,,
0.49,1,0.5,0.391819596,0.530592982,,,,
0.49,1,0.51,0.391818842,0.53059417,,,,
0.49,1,0.52,0.391819484,0.530594754,,,,
0.49,1,0.53,0.391818814,0.530596753,,,,
0.49,1,0.54,0.391817769,0.530598772,,,,
0.49,1,0.55,0.391816143,0.53060181,,,,
0.49,1,0.56,0.391815599,0.530604659,,,,
0.49,1,0.57,0.391813932,0.530609607,,,,
0.49,1,0.58,0.39181368,0.530612204,,,,
0.49,1,0.59,0.391812929,0.530615049,,,,
0.49,1,0.6,0.391812843,0.530615711,,,,
0.49,1,0.61,0.391815957,0.530613817,,,,
0.49,1,0.62,0.391815268,0.530615517,,,,
0.49,1,0.63,0.391814579,0.530619315,,,,
0.49,1,0.64,0.391811337,0.530624252,,,,
0.49,1,0.65,0.391810089,0.530627611,,,,
0.49,1,0.66,0.391809548,0.53063076,,,,
0.49,1,0.67,0.391809193,0.530633783,,,,
0.49,1,0.68,0.39181029,0.530635124,,,,
0.49,1,0.69,0.391810143,0.530636963,,,,
0.49,1,0.7,0.391811945,0.530637246,,,,
0.49,1,0.71,0.391811715,0.530638088,,,,
0.49,1,0.72,0.391811878,0.530639863,,,,
0.49,1,0.73,0.39181144,0.530642052,,,,
0.49,1,0.74,0.391811873,0.530642706,,,,
0.49,1,0.75,0.391810296,0.530646323,,,,
0.49,1,0.76,0.391810688,0.530647804,,,,
0.49,1,0.77,0.391812135,0.530648312,,,,
0.49,1,0.78,0.391810663,0.530652277,,,,
0.49,1,0.79,0.391809687,0.530654978,,,,
0.49,1,0.8,0.39180834,0.530658071,,,,
0.49,1,0.81,0.391808359,0.53065899,,,,
0.49,1,0.82,0.391809392,0.530660054,,,,
0.49,1,0.83,0.391809741,0.530660848,,,,
0.49,1,0.84,0.39181038,0.530662304,,,,
0.49,1,0.85,0.391810296,0.530663345,,,,
0.49,1,0.86,0.391810831,0.530664634,,,,
0.49,1,0.87,0.391810415,0.530667989,,,,
0.49,1,0.88,0.391814545,0.530664504,,,,
0.49,1,0.89,0.391814522,0.530667465,,,,
0.49,1,0.9,0.391816109,0.530666976,,,,
0.49,1,0.91,0.391812678,0.530673157,,,,
0.49,1,0.92,0.391816164,0.530670623,,,,
0.49,1,0.93,0.391815459,0.530671558,,,,
0.49,1,0.94,0.39181785,0.530669913,,,,
0.49,1,0.95,0.391816278,0.530671756,,,,
0.49,1,0.96,0.391815408,0.530675681,,,,
0.49,1,0.97,0.391813075,0.53067946,,,,
0.49,1,0.98,0.391813526,0.530681216,,,,
0.49,1,0.99,0.391814595,0.530682849,,,,
0.5,1,0.01,0.391813685,0.53068481,,,,
0.5,1,0.02,0.391809829,0.53068877,,,,
0.5,1,0.03,0.391809168,0.530689493,,,,
0.5,1,0.04,0.391807271,0.530691514,,,,
0.5,1,0.05,0.391806755,0.530692525,,,,
0.5,1,0.06,0.39180733,0.530691764,,,,
0.5,1,0.07,0.391804714,0.530695986,,,,
0.5,1,0.08,0.391801461,0.530700123,,,,
0.5,1,0.09,0.391799362,0.530703066,,,,
0.5,1,0.1,0.391796791,0.530705369,,,,
0.5,1,0.11,0.391798992,0.530702201,,,,
0.5,1,0.12,0.391797841,0.530704606,,,,
0.5,1,0.13,0.391796711,0.530705633,,,,
0.5,1,0.14,0.391798129,0.530704748,,,,
0.5,1,0.15,0.391800062,0.530703473,,,,
0.5,1,0.16,0.391801027,0.53070074,,,,
0.5,1,0.17,0.391802999,0.530699343,,,,
0.5,1,0.18,0.391802239,0.53070228,,,,
0.5,1,0.19,0.391801869,0.530702444,,,,
0.5,1,0.2,0.391803264,0.530699979,,,,
0.5,1,0.21,0.391802894,0.530701827,,,,
0.5,1,0.22,0.391804699,0.530699856,,,,
0.5,1,0.23,0.391804124,0.530702154,,,,
0.5,1,0.24,0.391804697,0.530703303,,,,
0.5,1,0.25,0.39180646,0.530701046,,,,
0.5,1,0.26,0.391802296,0.530707013,,,,
0.5,1,0.27,0.39179713,0.530713715,,,,
0.5,1,0.28,0.391795183,0.530716212,,,,
0.5,1,0.29,0.391795123,0.53071873,,,,
0.5,1,0.3,0.391793526,0.530723356,,,,
0.5,1,0.31,0.391794654,0.530724723,,,,
0.5,1,0.32,0.391794675,0.530724022,,,,
0.5,1,0.33,0.391794369,0.530727293,,,,
0.5,1,0.34,0.391791668,0.530730379,,,,
0.5,1,0.35,0.39179081,0.530732931,,,,
0.5,1,0.36,0.391788868,0.530735932,,,,
0.5,1,0.37,0.391789116,0.530739096,,,,
0.5,1,0.38,0.391788607,0.53074101,,,,
0.5,1,0.39,0.391788221,0.530742781,,,,
0.5,1,0.4,0.391790595,0.530742527,,,,
0.5,1,0.41,0.39179072,0.530742478,,,,
0.5,1,0.42,0.391792806,0.530742367,,,,
0.5,1,0.43,0.391792603,0.530743666,,,,
0.5,1,0.44,0.391794668,0.530742635,,,,
0.5,1,0.45,0.391795302,0.530743648,,,,
0.5,1,0.46,0.391796998,0.530742904,,,,
0.5,1,0.47,0.391798918,0.530743038,,,,
0.5,1,0.48,0.391800367,0.530741355,,,,
0.5,1,0.49,0.391799837,0.530743531,,,,
0.5,1,0.5,0.391801367,0.530743787,,,,
0.5,1,0.51,0.39180304,0.530744329,,,,
0.5,1,0.52,0.39180412,0.530744891,,,,
0.5,1,0.53,0.391803426,0.530749123,,,,
0.5,1,0.54,0.391804709,0.530749317,,,,
0.5,1,0.55,0.391803587,0.530750734,,,,
0.5,1,0.56,0.391803403,0.530752639,,,,
0.5,1,0.57,0.391802934,0.530755725,,,,
0.5,1,0.58,0.391801752,0.530760359,,,,
0.5,1,0.59,0.391801914,0.530761303,,,,
0.5,1,0.6,0.39180226,0.530762879,,,,
0.5,1,0.61,0.39180342,0.530762826,,,,
0.5,1,0.62,0.391804763,0.530761368,,,,
0.5,1,0.63,0.391804701,0.530761945,,,,
0.5,1,0.64,0.391806124,0.530763174,,,,
0.5,1,0.65,0.391805818,0.530765622,,,,
0.5,1,0.66,0.391805471,0.530767806,,,,
0.5,1,0.67,0.391808804,0.530764864,,,,
0.5,1,0.68,0.391810551,0.530763082,,,,
0.5,1,0.69,0.391810549,0.530763862,,,,
0.5,1,0.7,0.3918101,0.530766125,,,,
0.5,1,0.71,0.391813287,0.530764953,,,,
0.5,1,0.72,0.391816982,0.530763376,,,,
0.5,1,0.73,0.391816836,0.530765313,,,,
0.5,1,0.74,0.391815492,0.530768,,,,
0.5,1,0.75,0.391816606,0.530767641,,,,
0.5,1,0.76,0.391815364,0.530769819,,,,
0.5,1,0.77,0.391817025,0.530768831,,,,
0.5,1,0.78,0.391817549,0.530769994,,,,
0.5,1,0.79,0.391816207,0.530772738,,,,
0.5,1,0.8,0.391817461,0.53077388,,,,
0.5,1,0.81,0.3918191,0.530772912,,,,
0.5,1,0.82,0.391819177,0.530774782,,,,
0.5,1,0.83,0.391819801,0.530774848,,,,
0.5,1,0.84,0.391818541,0.530779331,,,,
0.5,1,0.85,0.391816673,0.530783104,,,,
0.5,1,0.86,0.391817156,0.530784383,,,,
0.5,1,0.87,0.391816626,0.530786958,,,,
0.5,1,0.88,0.391815529,0.530790666,,,,
0.5,1,0.89,0.391813198,0.530794008,,,,
0.5,1,0.9,0.391814066,0.530795406,,,,
0.5,1,0.91,0.391813011,0.530799191,,,,
0.5,1,0.92,0.391813029,0.530800991,,,,
0.5,1,0.93,0.391812601,0.530803095,,,,
0.5,1,0.94,0.391814317,0.530802629,,,,
0.5,1,0.95,0.391812839,0.530806672,,,,
0.5,1,0.96,0.39181415,0.530806792,,,,
0.5,1,0.97,0.391813682,0.53080958,,,,
0.5,1,0.98,0.391815195,0.530811477,,,,
0.5,1,0.99,0.391816202,0.530811172,,,,
0.51,1,0.01,0.391807453,0.530819552,,,,
0.51,1,0.02,0.391803998,0.530824798,,,,
0.51,1,0.03,0.391801878,0.530828124,,,,
0.51,1,0.04,0.391795478,0.530836314,,,,
0.51,1,0.05,0.391790878,0.530842785,,,,
0.51,1,0.06,0.391788882,0.530844572,,,,
0.51,1,0.07,0.391788784,0.53084422,,,,
0.51,1,0.08,0.391787374,0.530846894,,,,
0.51,1,0.09,0.391785844,0.530850655,,,,
0.51,1,0.1,0.391787399,0.53084873,,,,
0.51,1,0.11,0.391787684,0.53084995,,,,
0.51,1,0.12,0.391785832,0.530853789,,,,
0.51,1,0.13,0.391787669,0.530851662,,,,
0.51,1,0.14,0.391787631,0.530853807,,,,
